ax,ay,Kxx,Kyy,Kxy,R,var_Kxx,var_Kyy,var_Kxy
1.3,0.95,0.005697928646294188,0.006518831325076219,-0.005724558133850224,0.8740721092714525,2.8987138293585687e-08,3.680618030554408e-08,4.141358834419651e-08
1.3,1.0,0.005826985982554544,0.0064685324297465525,-0.005791587241057105,0.9008204018207039,1.8345830018637153e-08,2.3498118800160124e-08,2.6396249501547508e-08
1.3,1.05,0.005938706766717104,0.006423659660130571,-0.00583914198661066,0.9245052012292305,2.3502844964953703e-08,3.3252497740669645e-08,3.546434229523864e-08
1.3,1.1,0.006035795086574749,0.006375554370288231,-0.0058702013317607354,0.9467090602666883,2.1064281384935926e-08,3.034029116439351e-08,3.210855933797815e-08
1.3,1.15,0.006122513501571171,0.006326313289439988,-0.00589885425359511,0.9677853785380811,2.8572696720743577e-08,3.496721903025258e-08,3.945525047312351e-08
1.3,1.2,0.006162176863210824,0.006243506850257874,-0.0058737310810698905,0.9869736689655926,2.0834365162117362e-08,2.761915593759177e-08,3.0061979024851687e-08
1.3,1.25,0.0062321288551149875,0.006192844638796969,-0.005885315539160605,1.006343484878001,2.1915401758002125e-08,2.5193320801404605e-08,2.8204020000837903e-08
1.3,1.2999999999999998,0.00630364253090939,0.006150906283534251,-0.005908204625745731,1.0248315029256758,2.3592269832716618e-08,2.5411346350251766e-08,2.8646213792694532e-08
1.3,1.3499999999999999,0.006326236239661645,0.006070939521260175,-0.0058653595413458515,1.0420522585519807,3.290418737748967e-08,2.983417102779366e-08,3.319104666203337e-08
1.3,1.4,0.006401564754824066,0.006034676356232398,-0.005882584182319127,1.0607966984364885,2.62104705031918e-08,2.2825974025674747e-08,2.7404341944015316e-08
1.35,0.8,0.005012435105397774,0.006701792408975468,-0.005318057300879014,0.7479245550316959,5.531384676348975e-08,4.6461816100835954e-08,6.101144105679015e-08
1.35,0.8500000000000001,0.005252779255411356,0.006657137848312476,-0.005475304064377153,0.7890446878372644,4.6095066322193266e-08,3.852042657098181e-08,5.255460035955422e-08
1.35,0.9,0.005441749516497858,0.006609525246850495,-0.005593361833262404,0.8233192723018807,4.337076894070646e-08,5.498380992187395e-08,6.247285399550573e-08
1.35,0.95,0.005587699957761632,0.0065463725101311526,-0.005664128917432774,0.8535566757183645,4.199029229997919e-08,5.14292554319289e-08,6.064717930309291e-08
1.35,1.0,0.005737547767752519,0.006518614673267873,-0.0057553827916795265,0.880179003566751,3.144316716747046e-08,4.169818205852681e-08,4.6905337159694146e-08
1.35,1.05,0.0058176570413070025,0.006423584416546389,-0.005762997530588133,0.9056714544486113,1.7957451949542223e-08,2.3677174229705025e-08,2.7578540216885665e-08
1.35,1.1,0.005945539064988134,0.006403097890145939,-0.005833591805959621,0.9285410229535979,2.6845727475717036e-08,3.801106642156983e-08,4.003470246917108e-08
1.35,1.15,0.006044701785913419,0.006365975380987872,-0.005871563674133426,0.9495326990999771,2.3166551366647083e-08,3.320247503266575e-08,3.577148800207001e-08
1.35,1.2,0.006138016699903352,0.00632384136370302,-0.005906354972767807,0.9706152237046541,2.552311727462071e-08,3.091133210506295e-08,3.44125282793178e-08
1.35,1.25,0.0061816977041691855,0.006251579574431062,-0.005891328972559059,0.988821725864661,2.0806094322295475e-08,2.6028461321254597e-08,2.873375389028169e-08
1.35,1.2999999999999998,0.006246599163786925,0.006202773179502228,-0.005899058254701183,1.0070655468153382,2.4153542149304184e-08,2.6363088731313795e-08,3.056425133488926e-08
1.35,1.3499999999999999,0.006301964414229891,0.006150299297249081,-0.005906990065175304,1.024659794532056,2.342062422189423e-08,2.5347832121686794e-08,2.8572617249594855e-08
1.35,1.4,0.006333294928301662,0.006080599588905878,-0.005877134201534644,1.0415576351807196,2.8743604815845305e-08,2.607571705263327e-08,3.034180704447341e-08
1.4,0.8,0.004882912797420672,0.006748912329097074,-0.005232453962116275,0.7235110724980996,7.456412928066364e-08,6.029676790813057e-08,8.754005614362646e-08
