ay,A,B,S_raw,w_star,S_star,r,err_star
0.90990625,0.2553969793170442,0.2257760855898973,0.2405865324534707,0.1763591084800744,0.231,-0.1622852884970593,0.0
0.90990625,0.2593884788248624,0.2224367565013575,0.2409126176631099,0.2317413901217642,0.231,-0.2023727933944967,0.0
0.90990625,0.2598679222338512,0.2215512232406353,0.2407095727372432,0.2465968365656348,0.231,-0.2099942296358183,0.0
0.90990625,0.2596374834598015,0.2222872057495549,0.2409623446046782,0.2332725426578235,0.231,-0.2045334418686633,0.0
0.90990625,0.259372208291726,0.2220770890367231,0.2407246486642246,0.2392514393711158,0.231,-0.2043687975976218,0.0
0.90990625,0.2584274689497086,0.2225801711529913,0.2405038200513499,0.2348804335198663,0.231,-0.1965352650116469,0.0
0.90990625,0.2594873180869928,0.2217647655521165,0.2406260418195547,0.2448199771037506,0.2309999999999999,-0.206776702057535,-2.775557561562892e-17
0.90990625,0.2584930213983162,0.2231203471251596,0.2408066842617379,0.2227610164273055,0.231,-0.193758276430527,0.0
0.90990625,0.2567451700037151,0.2253901493357314,0.2410676596697232,0.1789139520484108,0.231,-0.1715716627168353,0.0
0.90990625,0.2599988980791795,0.2219685523603535,0.2409837252197665,0.2374800299324035,0.2309999999999999,-0.2082569462587067,-2.775557561562892e-17
0.90990625,0.2565917375716775,0.225106481212301,0.2408491093919892,0.1871834461320442,0.231,-0.1723929645530295,0.0
0.90990625,0.2577548164898622,0.2233388609720389,0.2405468387309506,0.2226042808543711,0.231,-0.1886431515154027,0.0
0.90990625,0.2593525624199209,0.2219462383663717,0.2406494003931463,0.2420382612487477,0.231,-0.2050241027029924,0.0
0.90990625,0.2598990511315012,0.221981782202441,0.2409404166669711,0.2378393289461658,0.231,-0.2076613202009312,0.0
0.90990625,0.2595797994506013,0.2226059008103763,0.2410928501304888,0.22702770057609,0.231,-0.2023907849224058,2.775557561562892e-17
0.90990625,0.2577508223004421,0.2240268174219746,0.2408888198612084,0.2067720783209146,0.231,-0.1846605031291497,2.775557561562892e-17
0.90990625,0.259457675622081,0.2221449913087903,0.2408013334654357,0.2373189936392625,0.231,-0.2044206609915864,0.0
0.90990625,0.2585388631646314,0.2230141830360643,0.2407765231003478,0.2247963087924873,0.2309999999999999,-0.1946100011759017,-2.775557561562892e-17
0.90990625,0.2584945673093411,0.2231552810945876,0.2408249242019643,0.2219829471863348,0.231,-0.1935648158546097,0.0
0.90990625,0.2590893171462211,0.2225601091052778,0.2408247131257494,0.2310450006269634,0.231,-0.200101885941105,0.0
0.90990625,0.2591368469377499,0.2228905632085765,0.2410137050731632,0.2237315376113017,0.231,-0.1984406418865889,0.0
0.90990625,0.2595738022049175,0.2218379148891565,0.240705858547037,0.242795009275342,0.231,-0.2068029363584147,2.775557561562892e-17
0.90990625,0.2598568337113697,0.2208141824192585,0.2403355080653141,0.2608894950430672,0.231,-0.2142152109374138,2.775557561562892e-17
0.90990625,0.2575897951740084,0.2240255489710336,0.240807672072521,0.2077940611801451,0.231,-0.1838259437877258,0.0
0.90990625,0.2590242696655709,0.2225594459835888,0.2407918578245798,0.2314711320154231,0.2309999999999999,-0.1997668347990819,-2.775557561562892e-17
0.90990625,0.2580183181723051,0.222615136762689,0.240316727467497,0.236839258604977,0.231,-0.1941971386273924,0.0
0.90990625,0.2599906334245793,0.2215522133455698,0.2407714233850746,0.2457901920789253,0.231,-0.2106263934118388,0.0
0.90990625,0.2593775987327336,0.2225619396171897,0.2409697691749616,0.2291975910665585,0.2309999999999999,-0.201592527275213,-2.775557561562892e-17
0.90990625,0.2568257492973316,0.2246841366644078,0.2407549429808697,0.1965011341441718,0.231,-0.1760422293244801,0.0
0.90990625,0.2601976942040714,0.22136399796273,0.2407808460834007,0.2481350726282842,0.231,-0.2127939855686715,0.0
0.90990625,0.2588945244055037,0.222895297317078,0.2408949108612909,0.2251354636868797,0.231,-0.1971507310101974,0.0
0.90990625,0.2595392123969243,0.2224176818763648,0.2409784471366445,0.2311951582621821,0.231,-0.2032675701263933,0.0
0.90990625,0.2562032415446659,0.2248438828538644,0.2405235621992651,0.1963087704322647,0.231,-0.1718613615387929,0.0
0.90990625,0.2565612467093972,0.2244655282671755,0.2405133874882863,0.2035932532430374,0.231,-0.1759113145357937,0.0
0.90990625,0.2601313951094935,0.2216453197526378,0.2408883574310656,0.2430666198260661,0.231,-0.2108181217115272,2.775557561562892e-17
0.90990625,0.25967031391613,0.2220888230603156,0.2408795684882228,0.2371161105309293,0.231,-0.2058521377515898,0.0
0.7875,0.2407371617284792,0.2403455157528889,0.240541338740684,0.0,0.2403455157528889,-0.0021438770751798,0.0093455157528889
0.7875,0.2407850209882949,0.2400756104511505,0.2404303157197227,0.0,0.2400756104511505,-0.0038845528290993,0.0090756104511505
0.7875,0.2405959746279828,0.2393582867560972,0.23997713069204,0.0,0.2393582867560972,-0.0067860237166019,0.0083582867560972
0.7875,0.2391233181630041,0.2416101220100343,0.2403667200865192,1.0,0.2391233181630041,0.013619659371314,0.0081233181630041
0.7875,0.2363669606171967,0.244122037647896,0.2402444991325464,1.0,0.2363669606171967,0.0424901604359178,0.0053669606171967
0.7875,0.2378269599961583,0.2436886151823677,0.240757787589263,1.0,0.2378269599961583,0.0320683330844218,0.0068269599961582
0.7875,0.238697578265822,0.242071040243504,0.240384309254663,1.0,0.238697578265822,0.0184748687695004,0.007697578265822
0.7875,0.2377416599805824,0.2431937736549045,0.2404677168177434,1.0,0.2377416599805824,0.0298522083743679,0.0067416599805824
0.7875,0.2397568866604208,0.2403094187551657,0.2400331527077932,1.0,0.2397568866604208,0.0030289477635105,0.0087568866604207
0.7875,0.2375433441811734,0.2424516185611522,0.2399974813711628,1.0,0.2375433441811734,0.0269103275536601,0.0065433441811734
0.7875,0.2391163935753133,0.2413040465231826,0.2402102200492479,1.0,0.2391163935753133,0.011986595512617,0.0081163935753132
0.7875,0.2388171791089521,0.241946360029686,0.2403817695693191,1.0,0.2388171791089521,0.0171371490100524,0.0078171791089521
0.7875,0.2392600454354578,0.2404418325150555,0.2398509389752566,1.0,0.2392600454354578,0.0064818613949306,0.0082600454354578
0.7875,0.239966092857159,0.2408063691708152,0.2403862310139871,1.0,0.239966092857159,0.0046017185356093,0.008966092857159
0.7875,0.2389059749061986,0.2413762240582643,0.2401410994822315,1.0,0.2389059749061986,0.0135376820875627,0.0079059749061986
0.7875,0.238141495376823,0.2427565390572851,0.240449017217054,1.0,0.238141495376823,0.0252700631893816,0.007141495376823
0.7875,0.2391506089998982,0.2418873139636144,0.2405189614817563,1.0,0.2391506089998982,0.0149818483254768,0.0081506089998982
0.7875,0.2370212299795766,0.243644470502108,0.2403328502408423,1.0,0.2370212299795766,0.0362790233048806,0.0060212299795765
0.7875,0.2384525035209359,0.2423808648884815,0.2404166842047087,1.0,0.2384525035209359,0.0215119105791745,0.0074525035209359
0.7875,0.2371123677185211,0.2437487504707297,0.2404305590946254,1.0,0.2371123677185211,0.0363409173197173,0.0061123677185211
0.7875,0.2397102238315694,0.2411494516595586,0.240429837745564,1.0,0.2397102238315694,0.007880872553714,0.0087102238315693
0.7875,0.2394088589323244,0.2404727974134268,0.2399408281728756,1.0,0.2394088589323244,0.0058339878081423,0.0084088589323244
0.7875,0.2409698985191085,0.2405959840710025,0.2407829412950555,0.0,0.2405959840710025,-0.002045411258758,0.0095959840710025
0.7875,0.2385066226156442,0.2421301667309484,0.2403183946732963,1.0,0.2385066226156442,0.0198482113992632,0.0075066226156442
0.7875,0.2400482889687018,0.2406392543762602,0.240343771672481,1.0,0.2400482889687018,0.0032367731017104,0.0090482889687018
0.7875,0.2397001652732743,0.2419677461356663,0.2408339557044703,1.0,0.2397001652732743,0.0124025447483502,0.0087001652732743
0.7875,0.238762331533736,0.2419002425803027,0.2403312870570194,1.0,0.238762331533736,0.0171874287538913,0.007762331533736
0.7875,0.24088089605941,0.2394906383214065,0.2401857671904083,0.0,0.2394906383214065,-0.0076180106996333,0.0084906383214065
0.7875,0.2350920648232534,0.2455484370169847,0.2403202509201191,1.0,0.2350920648232534,0.0572814263695398,0.0040920648232533
0.7875,0.2400426883578928,0.2407893402245939,0.2404160142912434,1.0,0.2400426883578928,0.0040886434149709,0.0090426883578928
0.7875,0.2405845678985322,0.2397554795982656,0.2401700237483989,0.0,0.2397554795982656,-0.0045432423149078,0.0087554795982656
0.7875,0.2403037046115058,0.2405443252187731,0.2404240149151394,1.0,0.2403037046115058,0.0013176005762187,0.0093037046115058
0.7875,0.2400345751725088,0.2404852108653,0.2402598930189044,1.0,0.2400345751725088,0.0024687627395862,0.0090345751725088
0.7875,0.2389460149337852,0.2411844357630135,0.2400652253483993,1.0,0.2389460149337852,0.0122698324357053,0.0079460149337852
0.7875,0.240187732638265,0.240140949561678,0.2401643410999715,0.0,0.240140949561678,-0.0002563660924035,0.009140949561678
0.7875,0.2389948884832128,0.2416769113410695,0.2403358999121412,1.0,0.2389948884832128,0.0146901339571583,0.0079948884832128
0.7875,0.2368737723782758,0.2444619255240011,0.2406678489511385,1.0,0.2368737723782758,0.0415254564125704,0.0058737723782758
0.7875,0.2407144746466236,0.240218973994359,0.2404667243204913,0.0,0.240218973994359,-0.0027129548003819,0.009218973994359
0.7875,0.2367145466468193,0.2443110466807452,0.2405127966637822,1.0,0.2367145466468193,0.0415894511874659,0.0057145466468193
0.7875,0.2381470254295837,0.2421567167290807,0.2401518710793322,1.0,0.2381470254295837,0.0219738458522786,0.0071470254295837
0.7875,0.2400203380607335,0.2403543577811069,0.2401873479209202,1.0,0.2400203380607335,0.0018302714916549,0.0090203380607335
0.7875,0.2406219108867626,0.2402239502760265,0.2404229305813945,0.0,0.2402239502760265,-0.0021791766376213,0.0092239502760264
0.7875,0.2402647429878395,0.2409624709759169,0.2406136069818782,1.0,0.2402647429878395,0.0038185931409231,0.0092647429878395
0.7875,0.2381930867148162,0.2428744517459886,0.2405337692304024,1.0,0.2381930867148162,0.0256270563830716,0.0071930867148162
0.7875,0.2401528468352605,0.2404660490217308,0.2403094479284956,1.0,0.2401528468352605,0.0017156048383315,0.0091528468352604
0.7875,0.2390921727368757,0.2415102818899292,0.2403012273134025,1.0,0.2390921727368757,0.0132458965675892,0.0080921727368757
0.7875,0.2390275386135542,0.2417019014227976,0.2403647200181759,1.0,0.2390275386135542,0.0146469765128893,0.0080275386135542
0.7875,0.2397286072069369,0.2410060681145474,0.2403673376607421,1.0,0.2397286072069369,0.0069963147094598,0.0087286072069369
0.7875,0.2397849163894523,0.2413497509279384,0.2405673336586953,1.0,0.2397849163894523,0.0085653220022536,0.0087849163894522
0.7875,0.2402445373817891,0.2401370704410439,0.2401908039114165,0.0,0.2401370704410439,-0.0005888625975847,0.0091370704410438
0.7875,0.2406126777148475,0.2390572150210477,0.2398349463679476,0.0,0.2390572150210477,-0.0085317953233512,0.0080572150210476
0.7875,0.2379464627111305,0.242792193501197,0.2403693281061637,1.0,0.2379464627111305,0.0265392880749766,0.0069464627111305
0.7875,0.2395903780812495,0.2409842144073405,0.240287296244295,1.0,0.2395903780812495,0.0076354130166622,0.0085903780812495
0.7875,0.2385349197147455,0.2412791294502144,0.2399070245824799,1.0,0.2385349197147455,0.0150491277838362,0.0075349197147454
0.7875,0.2407162005343055,0.2397294668256839,0.2402228336799947,0.0,0.2397294668256839,-0.0054062972468136,0.0087294668256839
0.7875,0.2400351319903358,0.2408632012090017,0.2404491665996687,1.0,0.2400351319903358,0.0045340557600321,0.0090351319903358
0.7875,0.2370286899393295,0.2437860264324784,0.2404073581859039,1.0,0.2370286899393295,0.0370057704319783,0.0060286899393295
0.7875,0.2409401929632357,0.2395576982096077,0.2402489455864217,0.0,0.2395576982096077,-0.0075741103705193,0.0085576982096076
0.7875,0.2394926043004678,0.2413431471587577,0.2404178757296127,1.0,0.2394926043004678,0.0101334968522175,0.0084926043004678
0.7875,0.2402205236442459,0.2407191316284615,0.2404698276363537,1.0,0.2402205236442459,0.0027299439319674,0.0092205236442458
0.7875,0.2361567647072949,0.2442205474163287,0.2401886560618118,1.0,0.2361567647072949,0.04418883262545,0.0051567647072948
0.7875,0.2365317268747487,0.2438753311012179,0.2402035289879833,1.0,0.2365317268747487,0.0402401067274886,0.0055317268747486
0.7875,0.2408649760642335,0.2398253185696695,0.2403451473169515,0.0,0.2398253185696695,-0.0056942842796265,0.0088253185696695
0.7875,0.2404068231555669,0.2403114831317374,0.2403591531436521,0.0,0.2403114831317374,-0.0005221632299856,0.0093114831317373
0.725,0.2265566753882969,0.2550958837654424,0.2408262795768697,0.8443080637351766,0.231,0.156241242085569,0.0
0.725,0.2266273757875911,0.2548027553120078,0.2407150655497995,0.8448069099257551,0.231,0.1542946254679633,0.0
0.725,0.2264248926954057,0.2541296568877246,0.2402772747915652,0.8348620737994691,0.231,0.1519022902000673,0.0
0.725,0.2247884634971095,0.2566407811537237,0.2407146223254166,0.8049894965303831,0.231,0.1744741144019352,0.0
0.725,0.2215819706995867,0.2599309395119404,0.2407564551057635,0.7544124498758521,0.2309999999999999,0.2101435723423887,-2.775557561562892e-17
0.725,0.2232391767149185,0.2591475862813073,0.2411933814981129,0.783871706410918,0.231,0.1964850411403218,0.0
0.725,0.2243097133779734,0.257234778527612,0.2407722459527927,0.7968026307124871,0.231,0.1803347749236299,2.775557561562892e-17
0.725,0.2232334785310958,0.2585180281966001,0.240875753363848,0.7798888878409852,0.231,0.1932361903157622,0.0
0.725,0.2255216863753074,0.255157616876612,0.2403396516259597,0.8151462251387244,0.231,0.1624821643724141,0.0
0.725,0.2229520176546894,0.2578863667356961,0.2404191921951927,0.7696255245332122,0.231,0.1915621938485707,0.0
0.725,0.2247961796684058,0.256362731848977,0.2405794557586914,0.8034685480978002,0.231,0.1729718549764443,2.775557561562892e-17
0.725,0.2244211985426217,0.2571095943592307,0.2407653964509262,0.7987419910635201,0.231,0.1790388542076657,0.0
0.725,0.224949396214218,0.2554592097504851,0.2402043029823515,0.8016833574354829,0.231,0.1673479599998955,0.0
0.725,0.2257001996891925,0.2557456516165378,0.2407229256528651,0.8236072360095206,0.231,0.1645521286115008,0.0
0.725,0.2245270494063286,0.256446158058301,0.2404866037323148,0.7972076644041441,0.231,0.1749544671199185,0.0
0.725,0.2236549412009743,0.2581320909426939,0.2408935160718341,0.7869586420556767,0.231,0.1887928887827048,0.0
0.725,0.2248165374785217,0.2569176432921556,0.2408670903853387,0.8073754045303932,0.2309999999999999,0.1757637439273764,-2.775557561562892e-17
0.725,0.2223472716688405,0.2591932590859145,0.2407702653773775,0.7651649762234392,0.231,0.2018737881987748,0.0
0.725,0.2240213186375359,0.2575454648492923,0.2407833917434141,0.7918311977765816,0.231,0.1836184578775206,0.0
0.725,0.2224453972257228,0.2593315880183908,0.2408884926220568,0.7680811547508007,0.231,0.2020266720156951,0.0
0.725,0.2254348975466885,0.2560577961255348,0.2407463468361116,0.8182698989456283,0.231,0.1677101353981984,0.0
0.725,0.2250967249894134,0.2554677471646544,0.2402822360770339,0.8056280431878564,0.231,0.1665480112852677,0.0
0.725,0.2267803337297775,0.2553230268062081,0.2410516802679928,0.8521629946087002,0.231,0.1561603097204174,0.0
0.725,0.2241142701450462,0.2572768536920712,0.2406955619185587,0.7923644927968382,0.2309999999999999,0.1816785951641915,-2.775557561562892e-17
0.725,0.2258131790035713,0.2555240408374898,0.2406686099205306,0.8254234082665589,0.231,0.1627411375867851,0.0
0.725,0.225438055315684,0.2569211478687587,0.2411796015922213,0.823335503812417,0.231,0.1722192693513073,0.0
0.725,0.2243864054242476,0.2570056431287161,0.2406960242764819,0.7972486470814617,0.231,0.1786944538313841,0.0
0.725,0.2266951607569824,0.2541380156861899,0.2404165882215861,0.8431344240924463,0.231,0.1504040315086054,0.0
0.725,0.2198767491170102,0.2619588847295002,0.2409178169232552,0.7356776047342902,0.231,0.2305727912113326,0.0
0.725,0.2258042906775082,0.255641599969736,0.2407229453236221,0.8258653529510714,0.231,0.1634098665312271,2.775557561562892e-17
0.725,0.2263953669338272,0.2544801847581352,0.2404377758459812,0.8360454714366232,0.231,0.1539193108533953,0.0
0.725,0.2260672560182015,0.2553275137918843,0.2406973849050429,0.8314183005511627,0.2309999999999999,0.1602550107154827,-2.775557561562892e-17
0.725,0.2258068823219048,0.2553817108187325,0.2405942965703187,0.8244075133469595,0.2309999999999999,0.1620288250589909,-2.775557561562892e-17
0.725,0.2245959573109493,0.256269404061103,0.2404326806860261,0.7978103633757627,0.231,0.1736315799943986,0.0
0.725,0.2259894720248183,0.2549971783719535,0.2404933251983859,0.8272690741135923,0.231,0.1589615354026978,0.0
0.725,0.2246290756178413,0.2567292642781738,0.2406791699480075,0.8015300019083211,0.231,0.1758527609603053,2.775557561562892e-17
0.725,0.2221587850472441,0.260061794659315,0.2411102898532796,0.7667410835381212,0.2309999999999999,0.2074826334200863,-2.775557561562892e-17
0.725,0.2265237385264024,0.2549891986078869,0.2407564685671446,0.8427476155037034,0.231,0.1558677035720641,0.0
0.725,0.2219875599706168,0.2600191762923164,0.2410033681314666,0.7630276885118611,0.231,0.2082522809840497,0.0
0.725,0.2236821010361708,0.2574425558568533,0.240562328446512,0.7832405101560996,0.231,0.1850326254936043,0.0
0.725,0.2257949925649955,0.255242223742526,0.2405186081537607,0.8232428915430224,0.231,0.1613631893021936,2.775557561562892e-17
0.725,0.2264407386608466,0.2549697415362119,0.2407052400985292,0.8401885492082762,0.2309999999999999,0.156239054918559,-2.775557561562892e-17
0.725,0.2260567824277081,0.2558171149005136,0.2409369486641108,0.8338991146416488,0.231,0.1628882675207179,0.0
0.725,0.2237739955924792,0.2581827099809193,0.2409783527866992,0.7899949319249073,0.231,0.1883716658206566,0.0
0.725,0.2259522199501128,0.2552800593271594,0.2406161396386361,0.82788435298654,0.2309999999999999,0.1606630274700164,-2.775557561562892e-17
0.725,0.2247706867125895,0.2564962063108548,0.2406334465117222,0.8036497631467928,0.231,0.1738181672983174,0.0
0.725,0.224689233373916,0.2567389726381623,0.2407141030060392,0.8030946032336665,0.231,0.1755582753254574,0.0
0.725,0.2254832134932571,0.2559405944217645,0.2407119039575108,0.8188686506009037,0.231,0.1668181053719579,0.0
0.725,0.2255395546437482,0.2562921709623921,0.2409158628030702,0.8224396487221376,0.231,0.1683408668966095,0.0
0.725,0.2260186735199615,0.2549510292597514,0.2404848513898564,0.8278285209528303,0.231,0.1585516610912964,0.0
0.725,0.2264587223174513,0.2538005538432575,0.2401296380803544,0.8339073343253363,0.231,0.1499721654237367,2.775557561562892e-17
0.725,0.2234399607197806,0.2580702086056652,0.2407550846627229,0.7816926028040105,0.2309999999999999,0.1897082704993129,-2.775557561562892e-17
0.725,0.2252827651068425,0.2559046407886611,0.2405937029477518,0.8132957316996748,0.2309999999999999,0.1677774381535308,-2.775557561562892e-17
0.725,0.2241799885532016,0.2564072653210659,0.2402936269371338,0.7883776685221192,0.231,0.1767448749365117,0.0
0.725,0.2265360561388006,0.254421770862233,0.2404789135005168,0.8399200484738409,0.231,0.1528082754164619,0.0
0.725,0.2258020831360284,0.2556760254233783,0.2407390542797033,0.8260049907717525,0.2309999999999999,0.1636033977752964,-2.775557561562892e-17
0.725,0.222381261534996,0.259380268789311,0.2408807651621535,0.7670548724250204,0.231,0.202650941399511,0.0
0.725,0.2267651244679702,0.2542677044743801,0.2405164144711751,0.8460189723639454,0.2309999999999999,0.1506890479262388,-2.775557561562892e-17
0.725,0.2252071258418069,0.2562896972273558,0.2407484115345813,0.8136295068275354,0.231,0.170232049887576,0.0
0.725,0.2260066933046047,0.2555397412480837,0.2407732172763442,0.8309247760355927,0.231,0.1617170803229184,0.0
0.725,0.2212479920100382,0.2601437451912738,0.240695868600656,0.7492783352331007,0.231,0.2131868676815418,0.0
0.725,0.221617773247343,0.2598397155250659,0.2407287443862045,0.7545329673598183,0.2309999999999999,0.2094617404969774,-2.775557561562892e-17
0.725,0.2266830517710334,0.2545374103061678,0.2406102310386006,0.845017137137754,0.231,0.1525790630667125,0.0
0.725,0.2262363480832676,0.2550472589514315,0.2406418035173496,0.8346580592841927,0.231,0.1578143025563712,0.0
0.855,0.2593549105623766,0.222701759845743,0.2410283352040598,0.226399095084919,0.2309999999999999,-0.2006665214331893,-2.775557561562892e-17
0.855,0.2593755749779515,0.2224527464467164,0.240914160712334,0.2314896743637329,0.231,-0.2022131747331734,0.0
0.855,0.2592016742977571,0.2216792737095223,0.2404404740036397,0.2484043170041795,0.231,-0.2057850603013002,0.0
0.855,0.2579244559661569,0.2236640311891604,0.2407942435776587,0.2141236969065584,0.2309999999999999,-0.187655997172303,-2.775557561562892e-17
0.855,0.2556156020798057,0.2254401826022147,0.2405278923410102,0.1842498793401731,0.231,-0.1653572286720335,0.0
0.855,0.2568850911511585,0.225345016698995,0.2411150539250767,0.1792951792039001,0.2309999999999999,-0.1725632928643514,-2.775557561562892e-17
0.855,0.2575581037245871,0.2239833305132321,0.2407707171189096,0.208986355398369,0.231,-0.1839030962573262,0.0
0.855,0.256734929462697,0.2249583692876031,0.2408466493751501,0.1901285311911204,0.2309999999999999,-0.1739927968153676,-2.775557561562892e-17
0.855,0.2584442842616324,0.2225463734853805,0.2404953288735065,0.2354907662262041,0.231,-0.1968183358335784,2.775557561562892e-17
0.855,0.2565971827905595,0.2241311981520857,0.2403641904713226,0.2115691830819873,0.231,-0.1780212753183447,0.0
0.855,0.2578996384649119,0.2233297358392217,0.2406146871520668,0.2218769385563208,0.2309999999999999,-0.1894525933328112,-2.775557561562892e-17
0.855,0.2576722806030235,0.2238720516042411,0.2407721661036323,0.2108846184449116,0.231,-0.1851404293496124,2.775557561562892e-17
0.855,0.2580329759076671,0.2224944656246171,0.2402637207661421,0.2393328900857046,0.231,-0.1949711245900702,0.0
0.855,0.2586806340699527,0.2229549558307179,0.2408177949503353,0.2251894034147913,0.231,-0.1956912634718819,0.0
0.855,0.2577570776579734,0.223406682364097,0.2405818800110352,0.221054738116991,0.231,-0.1882640180499604,0.0
0.855,0.2571042987012275,0.2244714715985125,0.2407878851498699,0.2000601535667854,0.231,-0.1787223195529466,0.0
0.855,0.257951440661015,0.2239463915782592,0.2409489161196371,0.2074282676250474,0.2309999999999999,-0.1861715687492533,-2.775557561562892e-17
0.855,0.2561752074615041,0.2252239717750472,0.2406995896182756,0.1866170476508696,0.231,-0.1695347558716775,0.0
0.855,0.2573614564408641,0.2243171241193529,0.2408392902801085,0.2022397007639546,0.231,-0.1809550863781435,0.0
0.855,0.2562513152890464,0.2252897230512535,0.24077051917015,0.1844309848437399,0.231,-0.169557366246936,0.0
0.855,0.2584385430412972,0.2233379277780334,0.2408882354096653,0.2182888295404242,0.231,-0.1922192277123113,0.0
0.855,0.2581845932893153,0.2225598934152767,0.240372243352296,0.236917268484105,0.231,-0.1953847312387908,2.775557561562892e-17
0.855,0.2595899454091991,0.2229818869273631,0.2412859161682811,0.2190259031796298,0.231,-0.2002722104624823,0.0
0.855,0.2573711359828566,0.224071124725625,0.2407211303542408,0.208074262223269,0.2309999999999999,-0.1824200800614865,-2.775557561562892e-17
0.855,0.2587240088885626,0.2228454824599783,0.2407847456742704,0.2272812835904268,0.2309999999999999,-0.196549444548387,-2.775557561562892e-17
0.855,0.2584214071248037,0.2240910340347562,0.24125622057978,0.2012493702623556,0.231,-0.1877932958501531,0.0
0.855,0.2576098457051784,0.2238817852511993,0.2407458154781888,0.2110472601445103,0.2309999999999999,-0.1847579740561014,-2.775557561562892e-17
0.855,0.259501566510295,0.221968240641942,0.2407349035761185,0.2406330680562813,0.231,-0.2056722546825002,2.775557561562892e-17
0.855,0.2547119436163005,0.2264072918173073,0.2405596177168039,0.1622598368391173,0.231,-0.1550724420392708,0.0
0.855,0.2587310561162499,0.2230289399424675,0.2408799980293587,0.2232657587783537,0.231,-0.1955271875278985,2.775557561562892e-17
0.855,0.2592125393913845,0.2221387775070353,0.2406756584492099,0.2390160059992582,0.231,-0.203180404764657,0.0
0.855,0.2589806023318237,0.22287616020908,0.2409283812704518,0.2250094258014434,0.231,-0.1977097995987466,0.0
0.855,0.2587149877412134,0.2226710623214494,0.2406930250313314,0.2310774307058,0.2309999999999999,-0.1975098174346754,-2.775557561562892e-17
0.855,0.2577657284243291,0.2231798851353937,0.2404728067798614,0.2261073931109869,0.231,-0.1896169249074384,0.0
0.855,0.2588313400730351,0.2223580413305355,0.2405946907017853,0.2369393218440834,0.231,-0.1999257717052329,0.0
0.855,0.2578307860104259,0.2237183846580635,0.2407745853342447,0.2134594767082317,0.2309999999999999,-0.186853544365988,-2.775557561562892e-17
0.855,0.2560717471262691,0.2260024177050448,0.241037082415657,0.1662019869132043,0.231,-0.1645361244618526,0.0
0.855,0.2593434902896096,0.2225574373806353,0.2409504638351224,0.2295044439873853,0.231,-0.2014409852659329,0.0
0.855,0.255918257777111,0.2257230946748819,0.2408206762259965,0.1747599543427699,0.231,-0.1653277557378969,0.0
0.855,0.2570892567561409,0.2239449564011872,0.2405171065786641,0.2128584258306228,0.231,-0.1816705787085675,0.0
0.855,0.2586955513247185,0.2225404168769172,0.2406179841008178,0.2339801317927958,0.231,-0.1981634155334501,0.0
0.855,0.2592438090170514,0.2225707527007857,0.2409072808589186,0.2298485085759161,0.231,-0.2008450212543293,2.775557561562892e-17
0.855,0.2589232678486782,0.2231981998180471,0.2410607338333626,0.2183844737612121,0.231,-0.1955526518405965,0.0
0.855,0.2570867789345645,0.2246338761339715,0.240860327534268,0.1961650057976368,0.231,-0.1776979225882806,0.0
0.855,0.258801490499744,0.2227363998811921,0.2407689451904681,0.2291301637422494,0.231,-0.1975833759685263,0.0
0.855,0.2578782406250056,0.2236106128666563,0.2407444267458309,0.2156375453081445,0.231,-0.1877221901580592,0.0
0.855,0.257833293148443,0.2237531362691781,0.2407932147088106,0.2126417362600523,0.2309999999999999,-0.1866665543048626,-2.775557561562892e-17
0.855,0.2584313215243114,0.2231551460144094,0.2407932337693604,0.2223839141345855,0.231,-0.1932356053121631,0.0
0.855,0.2584792828976689,0.2234861175425473,0.2409827002201081,0.2147242863341874,0.231,-0.1915776690229091,0.0
0.855,0.258916937316325,0.2224282669000218,0.2406726021081734,0.2349149202254383,0.231,-0.1999658378655973,0.0
0.855,0.2592026589199848,0.2214032597279198,0.2403029593239523,0.2538860531437954,0.2309999999999999,-0.2073906336306756,-2.775557561562892e-17
0.855,0.2569233024403787,0.2246293527157324,0.2407763275780555,0.1972706138018672,0.231,-0.1768677869880206,0.0
0.855,0.2583639789233625,0.2231537272164386,0.2407588530699005,0.222840576343237,0.231,-0.1928923665501409,0.0
0.855,0.2573565930201821,0.223216906128859,0.2402867495745205,0.2279778925892595,0.2309999999999999,-0.1872638328999973,-2.775557561562892e-17
0.855,0.2593355019873571,0.2221391060347496,0.2407373040110534,0.2382191537196274,0.231,-0.2038187636060591,2.775557561562892e-17
0.855,0.2587202347578907,0.2231523910001312,0.2409363128790109,0.2206377494603326,0.231,-0.1947584961693116,0.0
0.855,0.2561546090990069,0.2252979578562098,0.2407262834776083,0.1847913468938477,0.231,-0.1690027090549055,0.0
0.855,0.2595432834515612,0.2219513830284935,0.2407473332400273,0.2407065583189818,0.231,-0.2059869533128786,0.0
0.855,0.2582353339571581,0.2234901942905377,0.2408627641238478,0.2161397473580158,0.231,-0.190281016020491,2.775557561562892e-17
0.855,0.258882608818954,0.2230079949641616,0.2409453018915577,0.2227760574145047,0.231,-0.1964381138642688,0.0
0.855,0.2555250413663811,0.2254648533746913,0.2404949473705362,0.1841354627202883,0.231,-0.1647399503505642,0.0
0.855,0.2558838596401314,0.2250874910364287,0.24048567533828,0.191987212507271,0.231,-0.1687874986210733,0.0
0.855,0.2594766920990591,0.2222319684048515,0.2408543302519553,0.2354167443189299,0.2309999999999999,-0.2040163517133635,-2.775557561562892e-17
